Tweet_ID,tweet,type
ID_0KLLSFXO,I was buying groceries when all of a sudden an anime girl pulled up in a bicycle and stole my wallet! I chased her and stopped her and asked him to return the wallet then he raped me,sexual_violence
ID_0KLMAFHR,Btw he touched me ever since i was 5 and raped me when i was 9. I never told anyone of my family member about it,sexual_violence
ID_0KLPDHA3,"I’m going to tell you a secret.. I am a victim of child abuse and childhood slavery.I was molested raped and tortured and just when I thought my life would change, I met an nypd detective while I was a homeless teenager who told me he would help me .. instead I ran away.",sexual_violence
ID_0KNA5MWU,"He said he wasn't the one who raped me. Doesn't matter to him that someone else did, at least it isn't him. Classic asshole narcissist.",sexual_violence
ID_0KOJPNMW,Last i asked this other policeman and he told me that it happened long time ago so it's going to be hard for her to present the proof that she was raped.,sexual_violence
ID_0KOWC3SD,"Damn that pisses me off more than words can describe. I don’t know him and or if he is dead or alive - I want him to be raped just to feel a fraction of the terror that little girl felt, then I would hang him upside down and commence a public stoning until he is half dead",sexual_violence
ID_0KOXL6GP,"Why ""cancel culture"" hasn't canceled by now is beyond me. Don't they care he did absolutely nothing to protect the kids where he was a coach from being raped by the head coach?",sexual_violence
ID_0KT9UQPK,"Please sir, hear my cry and help me out. I have been in a toxic marriage for 13years. My husband threw my things out yesterday. My children are not safe with him. Anytime he is agree with me he vents his anger on the children. He beats me even in pregnancy.",Physical_violence
ID_0KVKU8Q7,My husband’s gift to me on a quarantine birthday — chocolate cake! Almost beats where we were supposed to be — Spain  ,Physical_violence
ID_0KVO0QTC,I liked a video   SIP &amp; TALK MY HUSBAND BEATS ME,Physical_violence
ID_0KVXSM1D,no! Come back. It's not you. It's me. My husband beats me,Physical_violence
ID_0KWH5GBF,What did he do? Please please don’t tell me he raped a girl 👀,sexual_violence
ID_0KWM5ULH,"...I was 15 when an older co-worker told me he would date me if was older  I was 16 and 17 when I was raped so many times I couldn’t count. Any time I tried to leave,they watched me outside my home or entered uninvited. I had to move 6 hours away to make the abuse stop.",sexual_violence
ID_0KWNOAPM,Man: we were drunk and had sex Woman: He got me drunk and raped me,sexual_violence
ID_0KYI1FGP,"Asinine comparison as a rape victim never places herself in a position to be raped. Rittenhouse literally went out of his way to place himself in a predicament. Again, let me be clear that he did have the right to defend himself, my argument is that he shouldn't have been there.",sexual_violence
ID_0KZ2C5TH,i’m still scared to say his name but i want to tell my story. i was raped by someone who some of y’all consider a friend. we were in his car and all i wanted was a makeout sesh. but he forced himself on me even as i said no and tried to push him off of me.,sexual_violence
ID_0L11XVWD,I love my husband. He never beats me.,Physical_violence
ID_0L2MDT7G,"For me, arrogance. A man whose attitude communicates a belief that he could have any woman he wants whenever he wants just makes me want to see him loudly dumped in a public place and humiliated until he becomes a miserable puddle of muck.",emotional_violence
ID_0L4OX1D9,LOL. Biden has never been accused of anything and Trump has 26 women who say he raped them. Let me guess - you think they are all lying?,sexual_violence
ID_0L5743OL,"My rapists ex had this south african jerky that was good. I went to the zoo with her--before he raped me, years after they dated. We saw a monkey jerking it at the zoo. I still think about that jerky",sexual_violence
ID_0L7F76J4,Let me know at what point he stopped being a rapist. How many years after he raped that woman did he stop being a rapist. How much money after the rape did he stop being a rapist.,sexual_violence
ID_0L81ZQRO,"To be CLEAR Your boy was stone-cold sober when he raped me. He tricked me. Said he’d ordered me a car. Told me to pick up a demo while I waited. Minutes later he emerged naked, wearing a condom and RAPED ME while I said NO, fought, and cried.",sexual_violence
ID_0L8I11MB,"That is the stupidest argument ever. A lawyer with such a claim would be laughed at in court.  You can show me 1000s of girls RKelly met and did not rape, that does not cancel the fact that he raped girls.",sexual_violence
ID_0L8R09S8,"I'll never forget being told at the age of 17 that ""at least you didn't get raped"" and that he wasn't such a bad guy because he hadn't raped me and that I shouldn't ruin his life because not penetrating me against my will meant he was still a good man with a bright future.",sexual_violence
ID_0L8Y1QAQ,"“I’m calling you from the ration shop as I’m scared to talk from home. My husband lost his factory job a month ago and is always in the house. He beats me in front of the kids, doesn’t help around [the house] and flings the liquor bottle at me if I try to reason things with him.",Physical_violence
ID_0LB2JYJH,I am so sorry to hear this happened to you. My mom told me a few years ago my (long deceased) dad was raped by fellow sailors (!) when he was in the navy in WW2. She was the only person he told. I wish more people understood how common rape &amp; sexual abuse are in the military.,sexual_violence
ID_0LBD1FPL,And you had a bunch of liberals on here defend Joe Biden by saying stuff like “even if it was me he raped I’d still support him” or saying that it was ok because it was fewer rape accusations than Trump had.,sexual_violence
ID_0LBLSSY4,"Last GOP I voted for president was Dole.He lost &amp; did Viagra commercials. Then we had Bush II&amp;the GOP old white guys who thought women's bodies had magic system to stop pregnancy when raped. That did it for me. Also,I had time to learn as I became disabled&amp;divorced.Not my values.",sexual_violence
ID_0LCL8XJT,"Frank, tell me it is not true, there must be a mistake somewhere. Dibia, you need to consult with the gods again. My son has never raped any woman in his life” she defended him.  Dibia: “hahahahaha….the gods never lie. It is right here, I see how he organized with his friends",sexual_violence
ID_0LCXQTYD,I’m sorry but I read your reply and I can’t believe that you are blaming me. Are you the type of guy that blames a girl for wearing a mini skirt for getting raped? He is the one being disrespectful and way out of line. I can show my vagina open wide here and still deserve respect,sexual_violence
ID_0LDKPE72,"I was 16,he was 23 He was winning the game 4-1 I brought in loic remy at 60th and he scored 4goals.. i raped him 4-5  is the victim ,arrest me😭",sexual_violence
ID_0LDYXRKG,… while yelling at her that he hopes she gets raped by ngrs. What an asshole. Who can ever like him or watch his movies ever again? Not me.,sexual_violence
ID_0LEBDNBW,"So Sally... you think that when I was  being raped and tortured for 3 straight days... a social worker would have convinced my attacker that it wasn't ok, he should let me go? I really appreciated the cop with the gun... I didn't die.. noone else got hurt.",sexual_violence
ID_0LFSDZFV,If you didn't know you would think my husband beats me! Man...my arms look awful!,Physical_violence
ID_0LK73809,"but i couldn't have it. the violence he so much hated lived inside of him, and he raped me, he broke my trust, he broke my heart. and i fled and i hid this child from him, until we met again in another life.",sexual_violence
ID_0LKHK54M,"i literally said ""she was raped do you understand the gravity??""  he: okay but tell me where my point was wrong? not all men do right?? bro what is""okay??!!""",sexual_violence
ID_0LKYZUER,"Randy Quaid reports being raped raped as a child. He was triggered by the Weinstein/Epstein scandals to join the Me Too movement to rid Hollywood of its swamp of sex abusers. So, not sure how he missed  ",sexual_violence
ID_0LMJ61A2,..outside the house of the woman he raped in front of her daughter. They call to start a black militia in the UK and to enslave white people tell me how they have helped anyone?  ,sexual_violence
ID_0LMJXPJ1,Ye he also raped me,sexual_violence
ID_0LND0OBI,Bitches be like “he got a little dick” “he raped me” then send the same dude lewd pics tryna get him off.,sexual_violence
ID_0LO14LKW,"He'll Come In Through Septic and Energy.. and Say He Don't Want ""No Money"".. and get Private Praise... and All He's Done For You.... He's Come In Raped Your Kids, and Me... Then Acts Like He Don't Want Duke Energy or No Money... He Raped Your Kids Then Walked O ut.",sexual_violence
